SM Type,SM Group,SM Title,SM Description,SM Latitude,SM Longitude,SM Coordinates,smapsID,Plads navn,Adresse,post nr,By,Niveau,KodeNøgle,Strømiddel,App,Storkunde,Ejendomskontakt,Område,Dage,Status,title,Bemærkning,SM Group 0,SM Group 1,SM Group 2,SM Group 3,SM Group 4
Polygon,209,Overlay,,56.570671217,9.029449636,"56.570671217,9.029449636 56.57065053,9.029514009 56.570694859,9.029570335 56.570513108,9.030372316 56.570289981,9.030383044 56.570298847,9.029945844 56.570359432,9.029937798 56.570360909,9.02991634 56.570362387,9.029838556 56.57029737,9.029846603 56.570294414,9.029696399 56.570452524,9.029707128 56.570446614,9.029817098 56.570470256,9.029817098 56.570496854,9.029699081 56.570498332,9.02968567 56.570084585,9.029672259 56.570080152,9.029739314 56.570124482,9.029760772 56.570111183,9.030589575 56.570282593,9.030594939 56.570282593,9.030672723 56.570013657,9.030664676 56.570016612,9.03047424 56.569964894,9.030482286 56.569975237,9.030117506 56.570015135,9.030117506 56.570024001,9.029594475 56.570563348,9.029602522 56.570620977,9.029393309 56.570671217,9.029449636","sm2209566e",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,209
Polygon,Ø12,Overlay,,56.577278718,9.02911031,"56.577278718,9.02911031 56.577352587,9.029601154 56.577469301,9.029733924 56.577465607,9.029650775 56.577526919,9.029759405 56.577535044,9.029813049 56.577551296,9.030205992 56.577574934,9.030356196 56.577657667,9.030342785 56.577772902,9.030333399 56.577776595,9.030433982 56.577817962,9.030431299 56.577812052,9.030342786 56.577800233,9.030338763 56.577781766,9.029949843 56.577728581,9.029956548 56.577743354,9.030208676 56.577732274,9.030208676 56.577713068,9.029951184 56.577677611,9.029960572 56.577694601,9.030228793 56.577645848,9.030244886 56.577636983,9.029960572 56.577625164,9.029940455 56.57758823,9.029932408 56.577581582,9.029931067 56.577564592,9.029724537 56.577506974,9.029611885 56.577417594,9.029450952 56.577401342,9.029420106 56.577351111,9.029071419 56.577278718,9.02911031","smd58c15b7",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø12
Polygon,217 ,Overlay,,56.580181373,9.028692229,"56.580181373,9.028692229 56.580101597,9.028651993 56.580082392,9.028791468 56.580038074,9.028767329 56.580002619,9.028989952 56.579983414,9.029116017 56.579986369,9.029223307 56.580020347,9.029293045 56.580076485,9.029333278 56.580138531,9.029282315 56.580165122,9.02919112 56.580125236,9.029145523 56.580178418,9.028829022 56.580162168,9.028818293 56.580181373,9.028692229","sm0b98b6e1",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,217 
Polygon,217 ,Overlay,,56.579683525,9.028638582,"56.579683525,9.028638582 56.579537272,9.028584938 56.579532841,9.028590302 56.579519545,9.028702955 56.579556477,9.028727095 56.579543182,9.028855841 56.579646593,9.028896074 56.579683525,9.028638582","sm5068eb4c",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,217 
Polygon,Ø06,Overlay,,56.580803614,9.028347218,"56.580803614,9.028347218 56.580839068,9.028205061 56.580976452,9.02788856 56.581113836,9.027609611 56.581075428,9.027564013 56.581019292,9.027631068 56.580864181,9.027456725 56.580800659,9.027671301 56.580960202,9.027775907 56.580985316,9.027738357 56.580994179,9.027751768 56.580955771,9.027824187 56.580943953,9.027848327 56.580927703,9.027832234 56.580946907,9.027800047 56.580791796,9.02770617 56.580729751,9.027939522 56.5808435,9.028014624 56.580873045,9.027952933 56.580889295,9.027974391 56.58082725,9.028105819 56.580812477,9.028089726 56.580830204,9.028044128 56.580717933,9.027982438 56.580673615,9.028210425 56.580759296,9.028261387 56.580766682,9.028223836 56.580782932,9.028237247 56.580772591,9.028282845 56.580759296,9.028290892 56.580664752,9.02823993 56.580638161,9.028465235 56.580672138,9.028508151 56.580803614,9.028347218","smc61ee042",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø06
Polygon,Ø06,Overlay,,56.580507422,9.028687862,"56.580507422,9.028687862 56.580548785,9.02866104 56.580625603,9.028569844 56.580811738,9.02833381 56.580932872,9.028188971 56.580900373,9.028146055 56.580994917,9.027971711 56.581019292,9.028011944 56.581055484,9.027944889 56.581028894,9.027891245 56.581162584,9.027644482 56.581180311,9.027673986 56.581242355,9.027805413 56.581158152,9.027973051 56.581194344,9.028044129 56.581160368,9.02811789 56.581158891,9.0281541 56.58112196,9.028222496 56.581102756,9.028213108 56.581083551,9.028243954 56.581044404,9.028188969 56.58097202,9.028288212 56.580947645,9.028284188 56.580835374,9.028422322 56.580827988,9.028438415 56.580851624,9.028493401 56.580726057,9.02874821 56.580683217,9.028693225 56.580670658,9.028773691 56.580695033,9.028787103 56.58074526,9.02886891 56.580788839,9.028809901 56.580952814,9.029107626 56.581089459,9.029334274 56.58109389,9.029338297 56.581119742,9.029285994 56.581132299,9.029306111 56.581219457,9.029167977 56.581200253,9.029138473 56.581272638,9.029005703 56.58130366,9.029076782 56.581130823,9.029395965 56.581133777,9.029420104 56.58114855,9.029432174 56.581164061,9.029412058 56.581400418,9.028974858 56.581410758,9.028957424 56.581412236,9.028757599 56.581425531,9.028732118 56.581400418,9.028687862 56.581637513,9.028252003 56.581760121,9.028036085 56.581859094,9.028210429 56.581501609,9.028902438 56.581460247,9.028842088 56.581446952,9.028887686 56.581449168,9.029023138 56.581294797,9.029296723 56.581073948,9.029689667 56.580923269,9.02941474 56.580690603,9.029021796 56.580686171,9.02899095 56.580714239,9.028933283 56.580681739,9.028872933 56.58062191,9.028851476 56.580496344,9.028817948 56.580507422,9.028687862","smd2ff6846",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø06
Polygon,Ø54,Overlay,,56.585491588,9.028328044,"56.585491588,9.028328044 56.585435459,9.028397781 56.585343881,9.02836023 56.585358651,9.028236849 56.585304,9.028207344 56.585284798,9.028344137 56.585241962,9.028325362 56.585240485,9.028196616 56.585179925,9.028204662 56.585171062,9.028282446 56.585098685,9.028252942 56.585057327,9.028210027 56.585027785,9.028151018 56.585011537,9.028132243 56.584993812,9.028121514 56.584946545,9.028547985 56.584856443,9.028513115 56.584865305,9.02844606 56.584572839,9.02833609 56.584553637,9.028486293 56.584764864,9.028580169 56.584924391,9.028644542 56.585111981,9.028781335 56.585179927,9.028596262 56.585268552,9.028488974 56.585348314,9.028462152 56.585417737,9.02848361 56.585448755,9.028542618 56.585463526,9.028590898 56.585491588,9.028328044","sm54570a1a",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø54
Polygon,Ø54,Overlay,,56.585614173,9.027467056,"56.585614173,9.027467056 56.585574292,9.027504607 56.585045498,9.027276619 56.585052884,9.027231022 56.585129692,9.027222975 56.585210932,9.027185424 56.585293648,9.027115687 56.585371933,9.027029856 56.585428062,9.026960119 56.585501916,9.026871606 56.585442833,9.026785775 56.585459081,9.026764317 56.585256721,9.026681169 56.58522718,9.026729449 56.585205023,9.026740177 56.585187298,9.026705309 56.584936193,9.02699767 56.584928808,9.027053996 56.584730879,9.027019126 56.584711677,9.027147872 56.58444432,9.027035219 56.584422164,9.027158601 56.584606802,9.027233703 56.584603848,9.027257842 56.584574306,9.027244431 56.584509313,9.027711136 56.584303998,9.027807695 56.584243436,9.027858657 56.584207985,9.027853293 56.584230142,9.027735275 56.584135606,9.027636034 56.584002664,9.027783555 56.584026298,9.027821106 56.584075044,9.027772826 56.584048455,9.027845246 56.584142991,9.027955217 56.58416958,9.027882797 56.584157763,9.027992767 56.584111972,9.028041047 56.584132652,9.02797131 56.584045501,9.027861339 56.584017436,9.02792303 56.584024821,9.027829153 56.58399971,9.027791602 56.583961305,9.028086645 56.584060272,9.028210026 56.584079475,9.0281537 56.584289226,9.027872068 56.584504885,9.027767462 56.584488637,9.027880115 56.584798829,9.027982039 56.584875638,9.027346355 56.584843142,9.027335626 56.584849051,9.027314169 56.584927337,9.027349037 56.584919951,9.027394635 56.584893363,9.027370495 56.584815077,9.027990085 56.584979035,9.028049095 56.585054367,9.02744828 56.585027779,9.027442916 56.585032211,9.027397318 56.585109019,9.02742414 56.585080955,9.027625306 56.585138561,9.02763872 56.58513413,9.027676271 56.585286269,9.027740644 56.585303994,9.027601169 56.585358646,9.027625309 56.585376371,9.027676271 56.585335013,9.027960585 56.585392619,9.027979361 56.585435454,9.027644085 56.585413298,9.027568983 56.585314334,9.027534114 56.585317288,9.027496563 56.58555362,9.027603852 56.585580207,9.027684318 56.585614173,9.027467056","sm0bd83740",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø54
Line,Ø56,Overlay,,56.577331358,9.045722169,"56.577331358,9.045722169 56.577349825,9.045722169","sm2591a8c9",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø56
Line,Ø56,Overlay,,56.577723603,9.045726192,"56.577723603,9.045726192 56.577704397,9.045722169","sm389651aa",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø56
Line,Ø56,Overlay,,56.5774887,9.045707417,"56.5774887,9.045707417 56.577510861,9.045744968 56.5774887,9.04575972 56.577519725,9.045715463 56.577519725,9.045715463","sm4fc9be42",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø56
Polygon,Ø56,Overlay,,56.578002074,9.04542981,"56.578002074,9.04542981 56.578061168,9.045317157 56.578152765,9.045521005 56.578089238,9.045641705 56.578002074,9.04542981","sm9e5ef713",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø56
Polygon,Ø56,Overlay,,56.577963662,9.045464679,"56.577963662,9.045464679 56.577883885,9.045561238 56.577780469,9.04558806 56.577776037,9.0457329 56.57749238,9.045711442 56.577482038,9.04593943 56.577371234,9.045917972 56.577375666,9.045711442 56.577304752,9.045698031 56.577300319,9.045912608 56.577213153,9.045917972 56.577210198,9.046030625 56.5772885,9.046017214 56.577319525,9.045952841 56.577483515,9.045985028 56.577600229,9.045952841 56.577567726,9.045845553 56.577560339,9.045786544 56.5775825,9.045767769 56.577601706,9.045775815 56.577612048,9.04580532 56.577612048,9.045837506 56.577595796,9.045850918 56.577575113,9.0458536 56.577603183,9.045950159 56.577659324,9.045842871 56.577793765,9.045867011 56.577987298,9.045716808 56.577975479,9.045625613 56.577985821,9.045601473 56.578007981,9.045596109 56.577963662,9.045464679","sm1bbf2c0c",,,,,,,,,,,,,,,,Skive,Pladser,Jack Larsen,Ø56
Polygon,211,Overlay,,56.541536989,9.035944582,"56.541536989,9.035944582 56.541812043,9.035880209 56.54179134,9.03555298 56.541504456,9.035622717 56.541536989,9.035944582","sm18451fd0",,,,,,,,,,,,,,,,Skive,Pladser,Andreas Hørup ,211
Polygon,211,Overlay,,56.540250427,9.046743158,"56.540250427,9.046743158 56.540120289,9.047333244 56.538777475,9.046657327 56.538706488,9.04662514 56.53854085,9.046592954 56.538381128,9.046641233 56.538248026,9.046630504 56.538120839,9.046603682 56.53813267,9.046512487 56.538286478,9.046550038 56.5384462,9.046544673 56.538736065,9.046512487 56.538842546,9.046453478 56.539043675,9.046544673 56.540087754,9.047054294 56.540149866,9.046700242 56.540250427,9.046743158","sm81e640e1",,,,,,,,,,,,,,,,Skive,Pladser,Andreas Hørup ,211
Polygon,211,Overlay,,56.542068621,9.042074769,"56.542068621,9.042074769 56.542098197,9.042160599 56.542145517,9.04219815 56.542183965,9.042219608 56.542266776,9.042182057 56.542246073,9.04196748 56.542296351,9.041955411 56.542302266,9.042021125 56.542325926,9.042014419 56.54232149,9.041948705 56.542525558,9.041888356 56.542698572,9.041838736 56.542708923,9.04185483 56.542792472,9.041836054 56.543105224,9.041747541 56.543443114,9.041652323 56.543518528,9.041630866 56.543556974,9.042066725 56.543642,9.042053314 56.543647176,9.042123051 56.54368784,9.042151215 56.543703366,9.042342993 56.543358827,9.042442234 56.543352173,9.042325558 56.543418715,9.042316171 56.543413539,9.042195471 56.543355869,9.042204859 56.54334404,9.042190107 56.543322599,9.042198152 56.543325556,9.042296053 56.542983231,9.042379201 56.542817613,9.042435526 56.542807262,9.042583048 56.542552918,9.042663514 56.54232371,9.042725204 56.54231188,9.042722522 56.54227639,9.042314826 56.542226112,9.042325555 56.542165483,9.042355059 56.54213295,9.042403339 56.542101896,9.042518674 56.542186185,9.04336357 56.542224633,9.043387709 56.542402084,9.043331383 56.542446447,9.043269692 56.542458277,9.043226777 56.542442011,9.04298806 56.542739239,9.04290223 56.543021678,9.042821763 56.543049774,9.043071208 56.543196168,9.043039022 56.543321859,9.043052433 56.543321859,9.043052433 56.543351433,9.043012198 56.543351433,9.042878088 56.543413539,9.042848584 56.543401709,9.042727884 56.543472687,9.042703744 56.543488953,9.042843219 56.543524442,9.042827126 56.54354958,9.042752024 56.543548102,9.042679605 56.543617601,9.042666193 56.543635346,9.042800304 56.54365309,9.042819079 56.543681185,9.042800304 56.543685621,9.042789575 56.543746248,9.042765435 56.543765471,9.042902228 56.543693015,9.043079254 56.54334256,9.043170449 56.543357348,9.043275055 56.543312986,9.043285784 56.543315944,9.043336746 56.542977315,9.043417212 56.542861974,9.04346281 56.54285458,9.04339039 56.542628333,9.043452081 56.542616503,9.04335284 56.542480458,9.043393073 56.542334061,9.043444035 56.542183227,9.043497679 56.542218718,9.043988523 56.542237943,9.044060941 56.542285263,9.04407167 56.542474544,9.044028755 56.542518907,9.044479366 56.542226113,9.044524964 56.542215762,9.04421651 56.542180271,9.044141408 56.542166962,9.043991204 56.542156611,9.044055577 56.542203931,9.044865604 56.542248294,9.045192834 56.542171399,9.04520088 56.542140345,9.044656392 56.542138866,9.044487413 56.542081194,9.043642517 56.542027958,9.043661293 56.542104854,9.044487413 56.541471937,9.044672486 56.541355112,9.044704671 56.541269341,9.043752487 56.541325536,9.043733712 56.5413699,9.044353302 56.541961413,9.044197734 56.541982114,9.044117267 56.541946624,9.043733712 56.541656782,9.043830271 56.541362502,9.043905372 56.541341799,9.043972428 56.54132849,9.043725665 56.541056391,9.043808813 56.540909988,9.043846364 56.540978014,9.044685896 56.540751755,9.044734176 56.540763585,9.044889744 56.540407188,9.04497021 56.540179446,9.045050674 56.540104025,9.044160181 56.540166137,9.044144088 56.540210502,9.044696623 56.540562464,9.044602745 56.540776894,9.044543737 56.540748797,9.044074351 56.540180926,9.044235283 56.54017649,9.044235284 56.540170575,9.044146771 56.540104027,9.044157499 56.54008628,9.044173593 56.540149871,9.045284027 56.540237122,9.046732421 56.54014987,9.046702917 56.540175011,9.046389098 56.540081843,9.04494607 56.540006422,9.044948752 56.539950226,9.044305022 56.539975366,9.044264789 56.540035999,9.044232602 56.540018253,9.044103856 56.53989403,9.044141407 56.539873326,9.044203098 56.539877762,9.044313069 56.539928043,9.044310386 56.539981282,9.044962163 56.53989403,9.044988985 56.539834875,9.045010441 56.539774242,9.044364029 56.539817129,9.04432916 56.539808256,9.044213825 56.539778679,9.04417091 56.539707694,9.044189685 56.539552413,9.044208461 56.539472553,9.044251377 56.539472553,9.044366712 56.539506567,9.04477709 56.539343892,9.044822687 56.539332061,9.044715399 56.539407483,9.044699306 56.539441497,9.044648344 56.539428187,9.044406945 56.539423751,9.044318432 56.539382342,9.044283563 56.539167905,9.04433989 56.538957904,9.04440158 56.538940157,9.044433767 56.538934241,9.044535691 56.53894903,9.044616157 56.538981566,9.044648344 56.539014101,9.044642979 56.539037764,9.044618839 56.539052553,9.044503504 56.5391753,9.044465954 56.539178258,9.04452228 56.539194525,9.044514233 56.539231497,9.045050675 56.539141286,9.045082862 56.53913537,9.045002395 56.539058468,9.045026535 56.539049595,9.044889743 56.538977129,9.044921929 56.539048116,9.045828516 56.53874938,9.045919711 56.538160773,9.046086006 56.538128236,9.045635395 56.537941892,9.045689039 56.537549974,9.045807056 56.537484901,9.045815102 56.537504127,9.045887522 56.537717095,9.046190611 56.537944851,9.046391777 56.538125281,9.046507112 56.538113449,9.046595623 56.538021756,9.046528567 56.537808789,9.04636227 56.53766829,9.046225478 56.537581033,9.046096732 56.537478985,9.045927753 56.537434617,9.045828511 56.537342921,9.045579066 56.5373163,9.04547446 56.537270453,9.045074811 56.537248268,9.04495143 56.537183194,9.044919243 56.537313342,9.044889739 56.537360669,9.045506647 56.537758505,9.045410087 56.537996612,9.045332304 56.537972949,9.04485487 56.538083868,9.04483073 56.538113447,9.045302799 56.53831458,9.045246473 56.538740503,9.045106998 56.538839589,9.045058718 56.538808533,9.044608107 56.53838113,9.044736853 56.537894565,9.044881692 56.537328131,9.045056037 56.537313341,9.044892423 56.537081144,9.04493802 56.536993885,9.044970207 56.53694508,9.045039942 56.536928811,9.045152595 56.536794225,9.045166006 56.536717318,9.045259883 56.53667147,9.045131137 56.536717318,9.045093586 56.536675907,9.044423034 56.536554625,9.043014873 56.536522088,9.042593766 56.537030855,9.042478431 56.537112198,9.042478431 56.537186146,9.043366242 56.537192061,9.043398431 56.537373972,9.043342104 56.537887165,9.043191902 56.538030621,9.04314094 56.538006958,9.042899541 56.538125272,9.042872719 56.538144498,9.043124847 56.538749371,9.042953186 56.5389505,9.04288613 56.538926837,9.042642049 56.539037754,9.042612545 56.539055501,9.04286199 56.539494727,9.042746655 56.539947258,9.042615227 56.539920639,9.042365781 56.540019722,9.042333595 56.540041905,9.042591087 56.54074583,9.042387238 56.540728085,9.042124382 56.541063775,9.042038552 56.541090393,9.042301409 56.541792818,9.042097563 56.541851969,9.042078789 56.541872672,9.04229873 56.541927386,9.042277272 56.54199541,9.042110975 56.542024985,9.042524035 56.541979143,9.042438205 56.541919992,9.042427476 56.541884502,9.04243284 56.541908162,9.042757388 56.541757326,9.042813714 56.541492624,9.042886134 56.541151022,9.042980011 56.541179119,9.043344792 56.540849344,9.043433305 56.540887794,9.043358203 56.540864133,9.043041702 56.540302178,9.043205315 56.540111408,9.04325896 56.540135069,9.04364788 56.539938383,9.043706889 56.539914721,9.043320651 56.539858525,9.043326015 56.539194513,9.043519134 56.539219654,9.043897326 56.539031836,9.043934877 56.539008174,9.043583507 56.539012611,9.043583507 56.538308653,9.043784673 56.538292387,9.043787355 56.538324923,9.044162864 56.537989208,9.044251377 56.537967024,9.043870503 56.537773284,9.043937559 56.537266006,9.044071671 56.537263048,9.044117268 56.537291148,9.044439133 56.537295585,9.044463273 56.537805821,9.044302341 56.537983293,9.044254062 56.538338233,9.044160184 56.539036275,9.043940243 56.539238882,9.043886599 56.53993543,9.043704209 56.540152822,9.043650565 56.5405876,9.043527183 56.540846393,9.043435988 56.541192434,9.043344793 56.541406859,9.043291149 56.541890421,9.043135582 56.541862324,9.042776166 56.541908166,9.042765437 56.541973232,9.04341185 56.542027947,9.043395756 56.542059001,9.043360888 56.542088576,9.043272375 56.542093013,9.043221413 56.542032383,9.042550861 56.541990978,9.042105615 56.542068621,9.042074769","sm38a42e2e",,,,,,,,,,,,,,,,Skive,Pladser,Andreas Hørup ,211
